EVENT_DT,EVENT_EFFECTIVE_GMT_TS,SOURCE_CHANNEL_CD,SOURCE_EVENT_ID,SOURCE_EVENT_DESC_TXT,CORE_EVENT_TYPE_NM,CORE_EVENT_SUBTYPE_NM,CORE_EVENT_NM_NOUN_NM,ORIGINATING_CONTACT_POINT,DESTINATION_CONTACT_POINT,OTHER_ATTRIBUTES,RELATED_PRODUCT,COMMUNICATION_EVENT_ATTRIBUTES,CORE_EVENT_SUBTYPE_2_NM,CORE_EVENT_SUBTYPE_3_NM,POST_EVENT,CUSTOM_ATTRIBUTE
10/17/2024,10:14,and,bk-card-cco-apply-864,pul_loan_app_post_bureau_decline,ASL,ACQPL,773,contact_point_8,contact_point_8,attribute_8,product_10,comm_event_2,DEC,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_8
10/17/2024,19:29,www,bk-lending-cloe-fe-closing-865,cco_approve_edit_card,ASL,ACQ,647,contact_point_8,contact_point_10,attribute_3,product_4,comm_event_3,CLM,OPEN CREDIT CARD ACCOUNT,App Not Complete,custom_attr_6
10/17/2024,7:51,iph,bk-card-cco-apply-866,pul_loan_app_post_bureau_decline,CSL,ACQ,765,contact_point_8,contact_point_10,attribute_5,product_6,comm_event_10,PRC,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_6
10/17/2024,4:15,iph,bk-lending-cloe-fe-closing-867,pul_loan_app_post_bureau_decline,CSL,ACQPL,643,contact_point_7,contact_point_6,attribute_3,product_8,comm_event_4,DEC,APPLY FOR LOAN,App Not Complete,custom_attr_4
10/17/2024,21:03,and,bk-lending-cloe-fe-closing-868,pul_loan_app_post_bureau_decline,CSL,ACQ,755,contact_point_7,contact_point_4,attribute_10,product_10,comm_event_3,CLM,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_8
10/17/2024,8:22,mob,bk-card-cco-apply-869,auto_loan_app_approved,CSL,DEC,605,contact_point_4,contact_point_3,attribute_2,product_8,comm_event_6,DEC,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_4
10/17/2024,20:46,iph,bk-card-cco-apply-870,pul_loan_app_post_bureau_decline,CSL,ACQ,644,contact_point_6,contact_point_8,attribute_10,product_8,comm_event_4,CLM,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_3
10/17/2024,0:53,and,bk-auto-loan-app-871,auto_loan_app_approved,CSL,DEC,739,contact_point_4,contact_point_9,attribute_7,product_1,comm_event_8,PRC,APPLY FOR LOAN,App Complete,custom_attr_2
10/17/2024,14:23,iph,bk-lending-cloe-fe-closing-872,pul_loan_app_post_bureau_decline,CSL,DEC,706,contact_point_7,contact_point_7,attribute_6,product_9,comm_event_2,CLM,APPLY FOR LOAN,App Complete,custom_attr_3
10/17/2024,10:27,and,bk-lending-cloe-fe-closing-873,auto_loan_app_approved,ASL,ACQPL,632,contact_point_5,contact_point_2,attribute_6,product_9,comm_event_4,DEC,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_4
10/17/2024,20:37,mob,bk-auto-loan-app-874,pul_loan_app_post_bureau_decline,CSL,DEC,649,contact_point_3,contact_point_4,attribute_6,product_6,comm_event_4,DEC,OPEN CREDIT CARD ACCOUNT,App Not Complete,custom_attr_10
10/17/2024,17:16,mob,bk-lending-cloe-fe-closing-875,cco_approve_edit_card,CSL,ACQ,680,contact_point_4,contact_point_8,attribute_10,product_8,comm_event_9,PRC,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_2
10/17/2024,4:16,iph,bk-auto-loan-app-876,pul_loan_app_post_bureau_decline,ASL,DEC,640,contact_point_10,contact_point_5,attribute_2,product_8,comm_event_5,CLM,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_4
10/17/2024,21:34,and,bk-card-cco-apply-877,auto_loan_app_approved,CSL,ACQPL,729,contact_point_6,contact_point_9,attribute_6,product_7,comm_event_2,DEC,OPEN CREDIT CARD ACCOUNT,App Not Complete,custom_attr_5
10/17/2024,16:38,mob,bk-card-cco-apply-878,auto_loan_app_approved,CSL,ACQ,776,contact_point_7,contact_point_10,attribute_10,product_10,comm_event_10,DEC,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_2
10/17/2024,20:11,www,bk-lending-cloe-fe-closing-879,auto_loan_app_approved,CRC,ACQPL,644,contact_point_1,contact_point_7,attribute_4,product_1,comm_event_9,CLM,APPLY FOR LOAN,App Not Complete,custom_attr_3
10/17/2024,9:06,and,bk-lending-cloe-fe-closing-880,auto_loan_app_approved,CRC,ACQPL,603,contact_point_2,contact_point_9,attribute_3,product_4,comm_event_4,DEC,APPLY FOR LOAN,App Complete,custom_attr_8
10/17/2024,13:08,mob,bk-card-cco-apply-881,pul_loan_app_post_bureau_decline,CRC,ACQPL,672,contact_point_2,contact_point_9,attribute_4,product_10,comm_event_1,CLM,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_2
10/17/2024,6:59,www,bk-auto-loan-app-882,auto_loan_app_approved,CSL,ACQ,625,contact_point_3,contact_point_2,attribute_3,product_7,comm_event_3,CLM,OPEN CREDIT CARD ACCOUNT,App Complete,custom_attr_9
10/17/2024,23:45,www,bk-lending-cloe-fe-closing-883,pul_loan_app_post_bureau_decline,ASL,ACQ,681,contact_point_9,contact_point_5,attribute_1,product_10,comm_event_1,PRC,APPLY FOR LOAN,App Not Complete,custom_attr_3
10/17/2024,5:41,mob,bk-lending-cloe-fe-closing-884,pul_loan_app_post_bureau_decline,CRC,DEC,725,contact_point_7,contact_point_3,attribute_7,product_2,comm_event_9,DEC,APPLY FOR LOAN,App Not Complete,custom_attr_9
10/17/2024,16:11,www,bk-lending-cloe-fe-closing-885,pul_loan_app_post_bureau_decline,CSL,ACQPL,791,contact_point_6,contact_point_6,attribute_9,product_2,comm_event_9,PRC,APPLY FOR LOAN,App Complete,custom_attr_2
10/17/2024,16:55,www,bk-card-cco-apply-886,auto_loan_app_approved,CRC,DEC,775,contact_point_5,contact_point_2,attribute_9,product_1,comm_event_2,PRC,APPLY FOR LOAN,App Not Complete,custom_attr_7
10/17/2024,15:21,and,bk-auto-loan-app-887,cco_approve_edit_card,ASL,DEC,642,contact_point_10,contact_point_2,attribute_1,product_8,comm_event_4,CLM,OPEN CREDIT CARD ACCOUNT,App Complete,custom_attr_3
10/17/2024,14:11,www,bk-card-cco-apply-888,auto_loan_app_approved,CSL,ACQPL,661,contact_point_7,contact_point_3,attribute_5,product_4,comm_event_8,PRC,OPEN CREDIT CARD ACCOUNT,App Complete,custom_attr_1
10/17/2024,20:26,and,bk-card-cco-apply-889,cco_approve_edit_card,CRC,ACQPL,633,contact_point_2,contact_point_7,attribute_1,product_2,comm_event_1,CLM,OPEN CREDIT CARD ACCOUNT,App Complete,custom_attr_10
10/17/2024,7:13,and,bk-lending-cloe-fe-closing-890,cco_approve_edit_card,ASL,DEC,792,contact_point_9,contact_point_2,attribute_10,product_2,comm_event_7,DEC,APPLY FOR LOAN,App Not Complete,custom_attr_9
10/17/2024,21:25,iph,bk-card-cco-apply-891,auto_loan_app_approved,CSL,ACQPL,773,contact_point_9,contact_point_8,attribute_5,product_1,comm_event_2,DEC,APPLY FOR LOAN,App Complete,custom_attr_7
10/17/2024,15:36,www,bk-lending-cloe-fe-closing-892,pul_loan_app_post_bureau_decline,ASL,ACQPL,620,contact_point_4,contact_point_3,attribute_3,product_5,comm_event_3,PRC,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_8
10/17/2024,23:07,mob,bk-auto-loan-app-893,pul_loan_app_post_bureau_decline,CRC,ACQ,650,contact_point_10,contact_point_1,attribute_6,product_3,comm_event_5,DEC,APPLY FOR LOAN,App Not Complete,custom_attr_4
10/17/2024,13:01,iph,bk-lending-cloe-fe-closing-894,auto_loan_app_approved,ASL,DEC,699,contact_point_5,contact_point_1,attribute_9,product_7,comm_event_2,CLM,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_10
10/17/2024,10:28,and,bk-card-cco-apply-895,pul_loan_app_post_bureau_decline,ASL,ACQPL,794,contact_point_8,contact_point_9,attribute_8,product_2,comm_event_3,CLM,APPLY FOR LOAN,App Complete,custom_attr_9
10/17/2024,22:50,and,bk-lending-cloe-fe-closing-896,pul_loan_app_post_bureau_decline,CRC,ACQPL,604,contact_point_9,contact_point_6,attribute_7,product_2,comm_event_2,CLM,APPLY FOR LOAN,App Not Complete,custom_attr_10
10/17/2024,1:07,www,bk-lending-cloe-fe-closing-897,pul_loan_app_post_bureau_decline,CSL,ACQPL,700,contact_point_9,contact_point_5,attribute_5,product_8,comm_event_5,CLM,OPEN CREDIT CARD ACCOUNT,App Not Complete,custom_attr_5
10/17/2024,9:08,mob,bk-lending-cloe-fe-closing-898,cco_approve_edit_card,ASL,ACQPL,614,contact_point_4,contact_point_6,attribute_2,product_4,comm_event_3,PRC,OPEN CREDIT CARD ACCOUNT,App Not Complete,custom_attr_8
10/17/2024,5:41,iph,bk-auto-loan-app-899,auto_loan_app_approved,CRC,ACQPL,732,contact_point_9,contact_point_9,attribute_1,product_4,comm_event_5,CLM,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_8
10/17/2024,18:30,and,bk-card-cco-apply-900,pul_loan_app_post_bureau_decline,CSL,DEC,793,contact_point_1,contact_point_3,attribute_10,product_4,comm_event_6,DEC,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_8
10/17/2024,14:15,mob,bk-auto-loan-app-901,pul_loan_app_post_bureau_decline,CSL,ACQPL,604,contact_point_2,contact_point_4,attribute_1,product_5,comm_event_9,DEC,APPLY FOR LOAN,App Not Complete,custom_attr_8
10/17/2024,13:46,iph,bk-auto-loan-app-902,auto_loan_app_approved,ASL,ACQPL,777,contact_point_2,contact_point_6,attribute_8,product_6,comm_event_6,CLM,OPEN CREDIT CARD ACCOUNT,App Complete,custom_attr_10
10/17/2024,17:04,and,bk-lending-cloe-fe-closing-903,auto_loan_app_approved,ASL,ACQPL,704,contact_point_10,contact_point_9,attribute_1,product_2,comm_event_9,DEC,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_3
10/17/2024,16:36,iph,bk-auto-loan-app-904,auto_loan_app_approved,CRC,ACQPL,790,contact_point_2,contact_point_1,attribute_6,product_10,comm_event_5,PRC,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_9
10/17/2024,13:51,and,bk-auto-loan-app-905,pul_loan_app_post_bureau_decline,CRC,ACQPL,636,contact_point_10,contact_point_10,attribute_3,product_8,comm_event_4,DEC,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_7
10/17/2024,15:02,mob,bk-auto-loan-app-906,cco_approve_edit_card,CRC,ACQPL,796,contact_point_6,contact_point_10,attribute_9,product_3,comm_event_2,CLM,APPLY FOR LOAN,App Not Complete,custom_attr_8
10/17/2024,0:03,www,bk-lending-cloe-fe-closing-907,pul_loan_app_post_bureau_decline,CRC,DEC,757,contact_point_6,contact_point_2,attribute_2,product_6,comm_event_7,PRC,APPLY FOR LOAN,App Not Complete,custom_attr_1
10/17/2024,8:37,iph,bk-auto-loan-app-908,pul_loan_app_post_bureau_decline,ASL,DEC,642,contact_point_6,contact_point_3,attribute_7,product_8,comm_event_6,DEC,OPEN CREDIT CARD ACCOUNT,App Complete,custom_attr_8
10/17/2024,18:16,www,bk-card-cco-apply-909,auto_loan_app_approved,CSL,ACQ,651,contact_point_4,contact_point_10,attribute_1,product_1,comm_event_1,PRC,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_3
10/17/2024,5:09,mob,bk-card-cco-apply-910,pul_loan_app_post_bureau_decline,CRC,ACQ,775,contact_point_1,contact_point_10,attribute_8,product_8,comm_event_1,PRC,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_10
10/17/2024,16:05,www,bk-auto-loan-app-911,cco_approve_edit_card,ASL,ACQ,689,contact_point_1,contact_point_3,attribute_7,product_2,comm_event_4,DEC,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_1
10/17/2024,4:01,mob,bk-lending-cloe-fe-closing-912,cco_approve_edit_card,ASL,DEC,686,contact_point_10,contact_point_10,attribute_9,product_3,comm_event_7,DEC,APPLY FOR LOAN,App Complete,custom_attr_2
10/17/2024,20:23,iph,bk-lending-cloe-fe-closing-913,cco_approve_edit_card,CSL,DEC,798,contact_point_3,contact_point_1,attribute_2,product_5,comm_event_5,DEC,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_10
10/17/2024,14:03,and,bk-lending-cloe-fe-closing-914,pul_loan_app_post_bureau_decline,CSL,ACQPL,690,contact_point_5,contact_point_5,attribute_5,product_5,comm_event_3,DEC,APPLY FOR LOAN,App Complete,custom_attr_6
10/17/2024,12:18,mob,bk-card-cco-apply-915,auto_loan_app_approved,CRC,DEC,661,contact_point_6,contact_point_3,attribute_5,product_5,comm_event_10,PRC,OPEN CREDIT CARD ACCOUNT,App Not Complete,custom_attr_5
10/17/2024,20:38,iph,bk-card-cco-apply-916,cco_approve_edit_card,CRC,DEC,712,contact_point_5,contact_point_6,attribute_10,product_1,comm_event_5,PRC,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_2
10/17/2024,11:02,mob,bk-auto-loan-app-917,auto_loan_app_approved,CSL,DEC,768,contact_point_10,contact_point_3,attribute_1,product_9,comm_event_9,DEC,OPEN CREDIT CARD ACCOUNT,App Not Complete,custom_attr_6
10/17/2024,17:41,iph,bk-lending-cloe-fe-closing-918,auto_loan_app_approved,ASL,DEC,612,contact_point_6,contact_point_2,attribute_4,product_3,comm_event_4,PRC,OPEN CREDIT CARD ACCOUNT,App Complete,custom_attr_8
10/17/2024,22:48,iph,bk-lending-cloe-fe-closing-919,cco_approve_edit_card,CRC,DEC,636,contact_point_4,contact_point_1,attribute_6,product_10,comm_event_4,CLM,APPLY FOR LOAN,App Complete,custom_attr_6
10/17/2024,21:22,iph,bk-card-cco-apply-920,pul_loan_app_post_bureau_decline,CRC,DEC,657,contact_point_7,contact_point_7,attribute_10,product_1,comm_event_6,PRC,OPEN CREDIT CARD ACCOUNT,App Complete,custom_attr_2
10/17/2024,17:28,iph,bk-lending-cloe-fe-closing-921,auto_loan_app_approved,CSL,DEC,674,contact_point_10,contact_point_5,attribute_5,product_8,comm_event_5,DEC,APPLY FOR LOAN,App Complete,custom_attr_2
10/17/2024,15:31,iph,bk-card-cco-apply-922,auto_loan_app_approved,ASL,ACQPL,671,contact_point_2,contact_point_1,attribute_9,product_2,comm_event_10,DEC,APPLY FOR LOAN,App Complete,custom_attr_7
10/17/2024,7:46,iph,bk-auto-loan-app-923,auto_loan_app_approved,CSL,DEC,696,contact_point_9,contact_point_4,attribute_4,product_3,comm_event_4,DEC,OPEN CREDIT CARD ACCOUNT,App Not Complete,custom_attr_5
10/17/2024,5:26,and,bk-lending-cloe-fe-closing-924,auto_loan_app_approved,CSL,ACQ,630,contact_point_7,contact_point_9,attribute_3,product_10,comm_event_7,PRC,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_2
10/17/2024,17:16,www,bk-card-cco-apply-925,auto_loan_app_approved,CSL,DEC,790,contact_point_1,contact_point_9,attribute_7,product_4,comm_event_2,DEC,OPEN CREDIT CARD ACCOUNT,App Complete,custom_attr_2
10/17/2024,2:41,and,bk-auto-loan-app-926,pul_loan_app_post_bureau_decline,CSL,ACQPL,750,contact_point_6,contact_point_4,attribute_10,product_3,comm_event_3,CLM,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_6
10/17/2024,1:47,and,bk-auto-loan-app-927,auto_loan_app_approved,CSL,DEC,708,contact_point_10,contact_point_10,attribute_9,product_7,comm_event_5,PRC,OPEN CREDIT CARD ACCOUNT,App Not Complete,custom_attr_4
10/17/2024,16:27,and,bk-auto-loan-app-928,cco_approve_edit_card,ASL,ACQ,643,contact_point_8,contact_point_5,attribute_8,product_10,comm_event_10,PRC,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_9
10/17/2024,12:16,iph,bk-auto-loan-app-929,pul_loan_app_post_bureau_decline,CRC,DEC,757,contact_point_3,contact_point_1,attribute_2,product_10,comm_event_7,DEC,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_8
10/17/2024,18:38,www,bk-card-cco-apply-930,cco_approve_edit_card,ASL,DEC,609,contact_point_2,contact_point_5,attribute_10,product_8,comm_event_3,CLM,OPEN CREDIT CARD ACCOUNT,App Complete,custom_attr_4
10/17/2024,17:07,www,bk-lending-cloe-fe-closing-931,pul_loan_app_post_bureau_decline,CSL,ACQPL,792,contact_point_1,contact_point_1,attribute_8,product_7,comm_event_6,PRC,APPLY FOR LOAN,App Complete,custom_attr_10
10/17/2024,23:44,and,bk-card-cco-apply-932,cco_approve_edit_card,CSL,ACQPL,695,contact_point_6,contact_point_9,attribute_4,product_10,comm_event_3,DEC,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_10
10/17/2024,1:31,mob,bk-card-cco-apply-933,cco_approve_edit_card,CSL,ACQPL,771,contact_point_7,contact_point_8,attribute_6,product_2,comm_event_8,CLM,APPLY FOR LOAN,App Complete,custom_attr_4
10/17/2024,3:15,www,bk-lending-cloe-fe-closing-934,auto_loan_app_approved,ASL,DEC,692,contact_point_4,contact_point_6,attribute_9,product_3,comm_event_2,DEC,APPLY FOR LOAN,App Complete,custom_attr_4
10/17/2024,13:20,and,bk-lending-cloe-fe-closing-935,pul_loan_app_post_bureau_decline,ASL,DEC,699,contact_point_5,contact_point_4,attribute_7,product_10,comm_event_7,DEC,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_7
10/17/2024,12:28,iph,bk-card-cco-apply-936,cco_approve_edit_card,ASL,DEC,691,contact_point_4,contact_point_4,attribute_1,product_5,comm_event_4,DEC,APPLY FOR LOAN,App Not Complete,custom_attr_2
10/17/2024,13:35,www,bk-card-cco-apply-937,cco_approve_edit_card,ASL,ACQ,800,contact_point_3,contact_point_4,attribute_1,product_9,comm_event_6,DEC,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_10
10/17/2024,15:12,iph,bk-auto-loan-app-938,cco_approve_edit_card,CSL,DEC,770,contact_point_2,contact_point_2,attribute_1,product_8,comm_event_3,CLM,APPLY FOR LOAN,App Complete,custom_attr_3
10/17/2024,19:59,www,bk-card-cco-apply-939,pul_loan_app_post_bureau_decline,ASL,ACQ,743,contact_point_4,contact_point_8,attribute_7,product_3,comm_event_2,CLM,APPLY FOR LOAN,App Not Complete,custom_attr_4
10/17/2024,10:51,iph,bk-auto-loan-app-940,pul_loan_app_post_bureau_decline,CRC,DEC,789,contact_point_7,contact_point_8,attribute_1,product_3,comm_event_5,PRC,APPLY FOR LOAN,App Complete,custom_attr_5
10/17/2024,18:55,mob,bk-auto-loan-app-941,auto_loan_app_approved,CRC,ACQPL,762,contact_point_2,contact_point_1,attribute_6,product_8,comm_event_1,CLM,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_6
10/17/2024,5:14,and,bk-lending-cloe-fe-closing-942,pul_loan_app_post_bureau_decline,CRC,ACQPL,728,contact_point_7,contact_point_6,attribute_1,product_10,comm_event_5,PRC,APPLY FOR LOAN,App Not Complete,custom_attr_2
10/17/2024,9:05,www,bk-auto-loan-app-943,cco_approve_edit_card,CSL,ACQ,800,contact_point_5,contact_point_6,attribute_6,product_5,comm_event_10,PRC,APPLY FOR LOAN,App Not Complete,custom_attr_3
10/17/2024,8:55,iph,bk-auto-loan-app-944,pul_loan_app_post_bureau_decline,CSL,ACQPL,691,contact_point_2,contact_point_9,attribute_10,product_4,comm_event_1,CLM,APPLY FOR LOAN,App Complete,custom_attr_1
10/17/2024,3:09,and,bk-auto-loan-app-945,pul_loan_app_post_bureau_decline,CRC,DEC,661,contact_point_9,contact_point_6,attribute_4,product_2,comm_event_5,CLM,OPEN CREDIT CARD ACCOUNT,App Complete,custom_attr_5
10/17/2024,13:37,mob,bk-auto-loan-app-946,auto_loan_app_approved,ASL,DEC,601,contact_point_3,contact_point_10,attribute_2,product_1,comm_event_1,CLM,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_1
10/17/2024,15:49,iph,bk-auto-loan-app-947,pul_loan_app_post_bureau_decline,ASL,DEC,769,contact_point_3,contact_point_7,attribute_1,product_6,comm_event_8,PRC,OPEN CREDIT CARD ACCOUNT,App Not Complete,custom_attr_1
10/17/2024,0:16,mob,bk-card-cco-apply-948,pul_loan_app_post_bureau_decline,CSL,DEC,748,contact_point_9,contact_point_8,attribute_5,product_3,comm_event_4,CLM,OPEN CREDIT CARD ACCOUNT,App Complete,custom_attr_9
10/17/2024,18:45,www,bk-card-cco-apply-949,auto_loan_app_approved,CSL,ACQ,609,contact_point_10,contact_point_4,attribute_5,product_6,comm_event_3,CLM,APPLY FOR LOAN,App Complete,custom_attr_2
10/17/2024,9:08,iph,bk-auto-loan-app-950,auto_loan_app_approved,CRC,ACQ,728,contact_point_2,contact_point_9,attribute_9,product_8,comm_event_4,DEC,OPEN CREDIT CARD ACCOUNT,App Complete,custom_attr_3
10/17/2024,0:52,iph,bk-auto-loan-app-951,auto_loan_app_approved,CSL,DEC,659,contact_point_3,contact_point_1,attribute_9,product_2,comm_event_9,DEC,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_4
10/17/2024,16:31,and,bk-lending-cloe-fe-closing-952,cco_approve_edit_card,CSL,ACQ,676,contact_point_1,contact_point_4,attribute_1,product_4,comm_event_8,CLM,OPEN CREDIT CARD ACCOUNT,App Complete,custom_attr_4
10/17/2024,9:49,and,bk-card-cco-apply-953,auto_loan_app_approved,CSL,ACQPL,639,contact_point_9,contact_point_2,attribute_8,product_4,comm_event_1,DEC,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_7
10/17/2024,12:27,iph,bk-lending-cloe-fe-closing-954,cco_approve_edit_card,CRC,ACQ,642,contact_point_4,contact_point_1,attribute_8,product_4,comm_event_8,PRC,OPEN CREDIT CARD ACCOUNT,App Complete,custom_attr_6
10/17/2024,7:06,iph,bk-card-cco-apply-955,auto_loan_app_approved,CRC,ACQ,611,contact_point_10,contact_point_2,attribute_4,product_4,comm_event_1,CLM,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_6
10/17/2024,4:24,mob,bk-lending-cloe-fe-closing-956,auto_loan_app_approved,CSL,ACQPL,628,contact_point_7,contact_point_9,attribute_6,product_9,comm_event_3,DEC,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_7
10/17/2024,16:22,mob,bk-auto-loan-app-957,cco_approve_edit_card,CSL,DEC,754,contact_point_2,contact_point_1,attribute_8,product_8,comm_event_5,CLM,APPLY FOR LOAN,App Complete,custom_attr_6
10/17/2024,15:31,and,bk-card-cco-apply-958,cco_approve_edit_card,CRC,DEC,613,contact_point_3,contact_point_7,attribute_7,product_1,comm_event_10,PRC,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_2
10/17/2024,11:55,iph,bk-lending-cloe-fe-closing-959,pul_loan_app_post_bureau_decline,ASL,ACQ,661,contact_point_3,contact_point_10,attribute_2,product_4,comm_event_2,DEC,OPEN CREDIT CARD ACCOUNT,App Not Complete,custom_attr_6
10/17/2024,16:55,www,bk-lending-cloe-fe-closing-960,pul_loan_app_post_bureau_decline,CSL,ACQPL,767,contact_point_10,contact_point_4,attribute_1,product_2,comm_event_2,CLM,OPEN CREDIT CARD ACCOUNT,App Complete,custom_attr_1
10/17/2024,22:40,iph,bk-auto-loan-app-961,auto_loan_app_approved,CSL,DEC,756,contact_point_2,contact_point_7,attribute_2,product_2,comm_event_3,CLM,OPEN CREDIT CARD ACCOUNT,App Complete,custom_attr_5
10/17/2024,15:42,iph,bk-lending-cloe-fe-closing-962,cco_approve_edit_card,CRC,ACQPL,634,contact_point_8,contact_point_9,attribute_9,product_1,comm_event_8,DEC,OPEN CREDIT CARD ACCOUNT,App Not Complete,custom_attr_1
10/17/2024,8:32,and,bk-lending-cloe-fe-closing-963,cco_approve_edit_card,CSL,DEC,691,contact_point_6,contact_point_3,attribute_7,product_5,comm_event_3,DEC,APPLY FOR LOAN,App Complete,custom_attr_9
10/17/2024,9:12,iph,bk-auto-loan-app-964,pul_loan_app_post_bureau_decline,CSL,ACQ,683,contact_point_2,contact_point_9,attribute_4,product_10,comm_event_5,PRC,APPLY FOR LOAN,App Not Complete,custom_attr_3
10/17/2024,19:34,mob,bk-lending-cloe-fe-closing-965,cco_approve_edit_card,CSL,ACQPL,649,contact_point_6,contact_point_10,attribute_6,product_5,comm_event_7,CLM,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_4
10/17/2024,13:26,mob,bk-auto-loan-app-966,auto_loan_app_approved,CRC,DEC,748,contact_point_6,contact_point_2,attribute_2,product_3,comm_event_5,DEC,OPEN CREDIT CARD ACCOUNT,App Not Complete,custom_attr_6
